pmid,pmc,title,journal,doi,issn,publisher
20471397.0,,Oligomeric state in the crystal structure of modular FAD synthetase provides insights into its sequential catalysis in prokaryotes.,J Mol Biol,10.1016/j.jmb.2010.05.018,1089-8638,Elsevier BV
28731030.0,5539356.0,Cryo-EM structure and biochemical analysis reveal the basis of the functional difference between human PI3KC3-C1 and -C2.,Cell Res,10.1038/cr.2017.94,1748-7838,Springer Science and Business Media LLC
12077429.0,,Structure of cytochrome c6 from Arthrospira maxima: an assembly of 24 subunits in a nearly symmetric shell.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444902006534,0907-4449,International Union of Crystallography (IUCr)
19844931.0,,"Cortistatin A is a high-affinity ligand of protein kinases ROCK, CDK8, and CDK11.",Angew Chem Int Ed Engl,10.1002/anie.200904778,1521-3773,Wiley
19712775.0,,Chapter 1: building the ground for the first two protein structures: myoglobin and haemoglobin.,J Mol Biol,10.1016/j.jmb.2009.05.087,1089-8638,Elsevier BV
26907693.0,4861493.0,Functional Evolution in Orthologous Cell-encoded RNA-dependent RNA Polymerases.,J Biol Chem,10.1074/jbc.M115.685933,1083-351X,Elsevier BV
11679739.0,,"Purification, crystallization and preliminary X-ray diffraction studies of disintegrin (schistatin) from saw-scaled viper (Echis carinatus).",Acta Crystallogr D Biol Crystallogr,10.1107/s0907444901012082,0907-4449,International Union of Crystallography (IUCr)
16327804.0,,Lactococcal bacteriophage p2 receptor-binding protein structure suggests a common ancestor gene with bacterial and mammalian viruses.,Nat Struct Mol Biol,10.1038/nsmb1029,1545-9993,Springer Science and Business Media LLC
27121947.0,4853476.0,Structural basis of oncogenic histone H3K27M inhibition of human polycomb repressive complex 2.,Nat Commun,10.1038/ncomms11316,2041-1723,Springer Science and Business Media LLC
33338410.0,,CryoEM map of Pseudomonas aeruginosa PilQ enables structural characterization of TsaP.,Structure,10.1016/j.str.2020.11.019,1878-4186,Elsevier BV
22330145.0,,Crystal structure of bifunctional aldos-2-ulose dehydratase/isomerase from Phanerochaete chrysosporium with the reaction intermediate ascopyrone M.,J Mol Biol,10.1016/j.jmb.2012.02.001,1089-8638,Elsevier BV
11907243.0,136079.0,Structural requirements for the assembly of Norwalk virus-like particles.,J Virol,10.1128/jvi.76.8.4044-4055.2002,0022-538X,American Society for Microbiology
32311329.0,7297057.0,Structural Insights into the Activation of mTORC1 on the Lysosomal Surface.,Trends Biochem Sci,10.1016/j.tibs.2020.02.004,0968-0004,Elsevier BV
11062563.0,,The structure of the central stalk in bovine F(1)-ATPase at 2.4 A resolution.,Nat Struct Biol,10.1038/80981,1072-8368,Springer Science and Business Media LLC
16478141.0,,Paramagnetic active site models for the molybdenum-copper carbon monoxide dehydrogenase.,J Am Chem Soc,10.1021/ja056500f,0002-7863,American Chemical Society (ACS)
36251992.0,9618040.0,Cryo-EM structures of light-harvesting 2 complexes from Rhodopseudomonas palustris reveal the molecular origin of absorption tuning.,Proc Natl Acad Sci U S A,10.1073/pnas.2210109119,1091-6490,Proceedings of the National Academy of Sciences
33029876.0,7821316.0,"Two Methods, One Goal: Structural Differences between Cocrystallization and Crystal Soaking to Discover Ligand Binding Poses.",ChemMedChem,10.1002/cmdc.202000565,1860-7187,Wiley
33989682.0,,The unique structure of the zebrafish TNF-α homotrimer.,Dev Comp Immunol,10.1016/j.dci.2021.104129,1879-0089,Elsevier BV
11835514.0,3762886.0,From structure to function: YrbI from Haemophilus influenzae (HI1679) is a phosphatase.,Proteins,10.1002/prot.10057,1097-0134,Wiley
33972673.0,8111002.0,Identification of a peptide motif that potently inhibits two functionally distinct subunits of Shiga toxin.,Commun Biol,10.1038/s42003-021-02068-3,2399-3642,Springer Science and Business Media LLC
10731422.0,,The BPTI decamer observed in acidic pH crystal forms pre-exists as a stable species in solution.,J Mol Biol,10.1006/jmbi.2000.3584,0022-2836,Elsevier BV
24474780.0,3910611.0,Proteolytic cleavage of Ser52Pro variant transthyretin triggers its amyloid fibrillogenesis.,Proc Natl Acad Sci U S A,10.1073/pnas.1317488111,1091-6490,Proceedings of the National Academy of Sciences
31945771.0,7100716.0,Structure of the neurotensin receptor 1 in complex with β-arrestin 1.,Nature,10.1038/s41586-020-1953-1,1476-4687,Springer Science and Business Media LLC
23993463.0,,Exploiting the Burkholderia pseudomallei acute phase antigen BPSL2765 for structure-based epitope discovery/design in structural vaccinology.,Chem Biol,10.1016/j.chembiol.2013.07.010,1879-1301,Elsevier BV
28432121.0,5465501.0,The Lon protease-like domain in the bacterial RecA paralog RadA is required for DNA binding and repair.,J Biol Chem,10.1074/jbc.M116.770180,1083-351X,Elsevier BV
23377541.0,3594540.0,Full-length Gα(q)-phospholipase C-β3 structure reveals interfaces of the C-terminal coiled-coil domain.,Nat Struct Mol Biol,10.1038/nsmb.2497,1545-9985,Springer Science and Business Media LLC
32348749.0,7267776.0,Interactions of a Bacterial RND Transporter with a Transmembrane Small Protein in a Lipid Environment.,Structure,10.1016/j.str.2020.03.013,1878-4186,Elsevier BV
23292512.0,,The architecture of human general transcription factor TFIID core complex.,Nature,10.1038/nature11791,1476-4687,Springer Science and Business Media LLC
18782066.0,,Crystal structure of SCO6571 from Streptomyces coelicolor A3(2).,Protein Pept Lett,10.2174/092986608785133636,0929-8665,Bentham Science Publishers Ltd.
19851001.0,2765880.0,"Structure of Mycobacterium tuberculosis Rv2714, a representative of a duplicated gene family in Actinobacteria.",Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309109035027,1744-3091,International Union of Crystallography (IUCr)
15930630.0,,Structure determination of GGA-GAE and gamma1-ear in complex with peptides: crystallization of low-affinity complexes in membrane traffic.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444905009595,0907-4449,International Union of Crystallography (IUCr)
16426637.0,,Electron cryomicroscopic visualization of PomA/B stator units of the sodium-driven flagellar motor in liposomes.,J Mol Biol,10.1016/j.jmb.2005.12.041,0022-2836,Elsevier BV
32371397.0,7363120.0,Cryo-electron microscopy structure of the glucagon receptor with a dual-agonist peptide.,J Biol Chem,10.1074/jbc.RA120.013793,1083-351X,Elsevier BV
12434151.0,,Structural basis of m7GpppG binding to the nuclear cap-binding protein complex.,Nat Struct Biol,10.1038/nsb874,1072-8368,Springer Science and Business Media LLC
19712683.0,2858630.0,Illuminating solution responses of a LOV domain protein with photocoupled small-angle X-ray scattering.,J Mol Biol,10.1016/j.jmb.2009.08.045,1089-8638,Elsevier BV
15823018.0,,Characterization of a large subunit catalase truncated by proteolytic cleavage.,Biochemistry,10.1021/bi047277m,0006-2960,American Chemical Society (ACS)
12032291.0,124239.0,The crystal structure of the C-terminal fragment of striated-muscle alpha-tropomyosin reveals a key troponin T recognition site.,Proc Natl Acad Sci U S A,10.1073/pnas.102179999,0027-8424,Proceedings of the National Academy of Sciences
21123871.0,,Structural and biochemical analyses reveal a monomeric state of the bacterial lipocalin Blc.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444910039375,1399-0047,International Union of Crystallography (IUCr)
26631735.0,4813479.0,β-Subunit Binding Is Sufficient for Ligands to Open the Integrin αIIbβ3 Headpiece.,J Biol Chem,10.1074/jbc.M115.705624,1083-351X,Elsevier BV
36693097.0,9945994.0,Cryo-EM structure of the whole photosynthetic reaction center apparatus from the green sulfur bacterium Chlorobaculum tepidum.,Proc Natl Acad Sci U S A,10.1073/pnas.2216734120,1091-6490,Proceedings of the National Academy of Sciences
17167796.0,,In silico profiling of tyrosine kinases binding specificity and drug resistance using Monte Carlo simulations with the ensembles of protein kinase crystal structures.,Biopolymers,10.1002/bip.20656,0006-3525,Wiley
19665031.0,2809666.0,Ligand entry and exit pathways in the beta2-adrenergic receptor.,J Mol Biol,10.1016/j.jmb.2009.07.093,1089-8638,Elsevier BV
22432862.0,3339804.0,Insight into the molecular basis of aromatic polyketide cyclization: crystal structure and in vitro characterization of WhiE-ORFVI.,Biochemistry,10.1021/bi201705q,1520-4995,American Chemical Society (ACS)
21678923.0,3140697.0,Structural-functional role of chloride in photosystem II.,Biochemistry,10.1021/bi200685w,1520-4995,American Chemical Society (ACS)
23396000.0,,Kineococcus radiotolerans Dps forms a heteronuclear Mn-Fe ferroxidase center that may explain the Mn-dependent protection against oxidative stress.,Biochim Biophys Acta,10.1016/j.bbagen.2013.02.003,0006-3002,Elsevier BV
33768254.0,8290278.0,A ferredoxin bridge connects the two arms of plant mitochondrial complex I.,Plant Cell,10.1093/plcell/koab092,1532-298X,Oxford University Press (OUP)
14556748.0,,Structural stability and solution structure of chaperonin GroES heptamer studied by synchrotron small-angle X-ray scattering.,J Mol Biol,10.1016/j.jmb.2003.08.056,0022-2836,Elsevier BV
18996130.0,,"Crystal structure of SpoVT, the final modulator of gene expression during spore development in Bacillus subtilis.",J Mol Biol,10.1016/j.jmb.2008.10.061,1089-8638,Elsevier BV
17499046.0,,The transport signal on Sec22 for packaging into COPII-coated vesicles is a conformational epitope.,Mol Cell,10.1016/j.molcel.2007.03.017,1097-2765,Elsevier BV
22282805.0,3329120.0,"Crystal structure of the human K2P TRAAK, a lipid- and mechano-sensitive K+ ion channel.",Science,10.1126/science.1213808,1095-9203,American Association for the Advancement of Science (AAAS)
20138512.0,,Discovery of potent and bioavailable GSK-3beta inhibitors.,Bioorg Med Chem Lett,10.1016/j.bmcl.2010.01.038,1464-3405,Elsevier BV
38697404.0,,Structural analysis of human IgE monoclonal antibody epitopes on dust mite allergen Der p 2.,J Allergy Clin Immunol,10.1016/j.jaci.2024.04.017,1097-6825,Elsevier BV
12123017.0,,Toward synthetic models for high oxidation state forms of the photosystem II active site metal cluster: the first tetranuclear manganese cluster containing a [Mn4(mu-O)5]6+ core.,Chem Commun (Camb),10.1039/b111554e,1359-7345,Royal Society of Chemistry (RSC)
12899837.0,,Lipidic cubic phase crystal structure of the photosynthetic reaction centre from Rhodobacter sphaeroides at 2.35A resolution.,J Mol Biol,10.1016/s0022-2836(03)00751-4,0022-2836,Elsevier BV
31416834.0,6791311.0,A head-to-toe dimerization has physiological relevance for ligand-induced inactivation of protein tyrosine receptor type Z.,J Biol Chem,10.1074/jbc.RA119.007878,1083-351X,Elsevier BV
14636592.0,,The crystal structure of murine CMP-5-N-acetylneuraminic acid synthetase.,J Mol Biol,10.1016/j.jmb.2003.09.080,0022-2836,Elsevier BV
18006331.0,2246057.0,Gold nanoparticle-protein arrays improve resolution for cryo-electron microscopy.,J Struct Biol,10.1016/j.jsb.2007.09.023,1047-8477,Elsevier BV
14672659.0,,The 2.0 A resolution crystal structure of prostaglandin H2 synthase-1: structural insights into an unusual peroxidase.,J Mol Biol,10.1016/j.jmb.2003.10.073,0022-2836,Elsevier BV
19559030.0,,Crystal structure and putative mechanism of 3-methylitaconate-delta-isomerase from Eubacterium barkeri.,J Mol Biol,10.1016/j.jmb.2009.06.052,1089-8638,Elsevier BV
26174026.0,,Evidence for the presence of key chlorophyll-biosynthesis-related proteins in the genus Rubrobacter (Phylum Actinobacteria) and its implications for the evolution and origin of photosynthesis.,Photosynth Res,10.1007/s11120-015-0177-y,1573-5079,Springer Science and Business Media LLC
23519667.0,,Interaction partners of PSD-93 studied by X-ray crystallography and fluorescence polarization spectroscopy.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444912051839,1399-0047,International Union of Crystallography (IUCr)
31724718.0,7145563.0,Exploring the interactions of short RNAs with the human 40S ribosomal subunit near the mRNA entry site by EPR spectroscopy.,Nucleic Acids Res,10.1093/nar/gkz1039,1362-4962,Oxford University Press (OUP)
20833715.0,2978574.0,Structure of dimeric F1F0-ATP synthase.,J Biol Chem,10.1074/jbc.M110.144907,1083-351X,Elsevier BV
30242716.0,6427908.0,Methods to Rapidly Prepare Mammalian 26S Proteasomes for Biochemical Analysis.,Methods Mol Biol,10.1007/978-1-4939-8706-1_18,1940-6029,Springer New York
10673442.0,,A new variant of the Ntn hydrolase fold revealed by the crystal structure of L-aminopeptidase D-ala-esterase/amidase from Ochrobactrum anthropi.,Structure,10.1016/s0969-2126(00)00091-5,0969-2126,Elsevier BV
24486010.0,4158420.0,Crenactin from Pyrobaculum calidifontis is closely related to actin in structure and forms steep helical filaments.,FEBS Lett,10.1016/j.febslet.2014.01.029,1873-3468,Wiley
26688547.0,,A Disease-Causing Variant in PCNA Disrupts a Promiscuous Protein Binding Site.,J Mol Biol,10.1016/j.jmb.2015.11.029,1089-8638,Elsevier BV
20875039.0,,Assembly and solution structure of the core retromer protein complex.,Traffic,10.1111/j.1600-0854.2010.01124.x,1600-0854,Wiley
21441910.0,,A Raf-induced allosteric transition of KSR stimulates phosphorylation of MEK.,Nature,10.1038/nature09860,1476-4687,Springer Science and Business Media LLC
12576021.0,6413516.0,A core-weighted fitting method for docking atomic structures into low-resolution maps: application to cryo-electron microscopy.,J Struct Biol,10.1016/s1047-8477(02)00570-1,1047-8477,Elsevier BV
19450535.0,2692858.0,Crystallographic insights into the autocatalytic assembly mechanism of a bacteriophage tail spike.,Mol Cell,10.1016/j.molcel.2009.04.009,1097-4164,Elsevier BV
18986982.0,2613609.0,Structure-function analysis of 2-keto-3-deoxy-D-glycero-D-galactonononate-9-phosphate phosphatase defines specificity elements in type C0 haloalkanoate dehalogenase family members.,J Biol Chem,10.1074/jbc.M807056200,0021-9258,Elsevier BV
15944411.0,,"Structural basis for thermostability of endo-1,5-alpha-L-arabinanase from Bacillus thermodenitrificans TS-3.",J Biochem,10.1093/jb/mvi078,0021-924X,Oxford University Press (OUP)
22156523.0,3302414.0,Crystal structure of the Japanese encephalitis virus envelope protein.,J Virol,10.1128/JVI.06072-11,1098-5514,American Society for Microbiology
16420526.0,,Structural analysis of the interaction between the SNARE Tlg1 and Vps51.,Traffic,10.1111/j.1600-0854.2005.00374.x,1398-9219,Wiley
29217769.0,5808758.0,"Structural insights into ankyrin repeat-mediated recognition of the kinesin motor protein KIF21A by KANK1, a scaffold protein in focal adhesion.",J Biol Chem,10.1074/jbc.M117.815779,1083-351X,Elsevier BV
29925945.0,,Structure of the adenosine-bound human adenosine A<sub>1</sub> receptor-G<sub>i</sub> complex.,Nature,10.1038/s41586-018-0236-6,1476-4687,Springer Science and Business Media LLC
29666285.0,5904407.0,Type II Secretion-Dependent Aminopeptidase LapA and Acyltransferase PlaC Are Redundant for Nutrient Acquisition during Legionella pneumophila Intracellular Infection of Amoebas.,mBio,10.1128/mBio.00528-18,2150-7511,American Society for Microbiology
