pmid,pmc,title,journal,doi,issn
32877645,,Characterization of the Pilotin-Secretin Complex from the Salmonella enterica Type III Secretion System Using Hybrid Structural Methods.,Structure,10.1016/j.str.2020.08.006,1878-4186
28981583,,On the dynamical incompleteness of the Protein Data Bank.,Brief Bioinform,10.1093/bib/bbx084,1477-4054
15209499,,Nickel superoxide dismutase structure and mechanism.,Biochemistry,10.1021/bi0496081,0006-2960
20953180,2988878,Binding-induced folding of prokaryotic ubiquitin-like protein on the Mycobacterium proteasomal ATPase targets substrates for degradation.,Nat Struct Mol Biol,10.1038/nsmb.1918,1545-9985
16544324,,Crystal structure of phosphoribosylformylglycinamidine synthase II (smPurL) from Thermotoga maritima at 2.15 A resolution.,Proteins,10.1002/prot.20650,1097-0134
15159541,423236,Crystal structure of the Deinococcus radiodurans single-stranded DNA-binding protein suggests a mechanism for coping with DNA damage.,Proc Natl Acad Sci U S A,10.1073/pnas.0401331101,0027-8424
38839776,11153495,Bactericidal effect of tetracycline in E. coli strain ED1a may be associated with ribosome dysfunction.,Nat Commun,10.1038/s41467-024-49084-5,2041-1723
25372683,,"Structure of ADC-68, a novel carbapenem-hydrolyzing class C extended-spectrum β-lactamase isolated from Acinetobacter baumannii.",Acta Crystallogr D Biol Crystallogr,10.1107/S1399004714019543,1399-0047
23063756,,Relevance of the conserved histidine and asparagine residues in the phosphate-binding loop of the nucleotide binding subunit B of A₁A₀ ATP synthases.,J Struct Biol,10.1016/j.jsb.2012.10.001,1095-8657
15043922,,Re-examining the oligomerization state of macrophage migration inhibitory factor (MIF) in solution.,Biophys Chem,10.1016/j.bpc.2003.10.010,0301-4622
18572191,,"Salicylate 1,2-dioxygenase from Pseudaminobacter salicylatoxidans: crystal structure of a peculiar ring-cleaving dioxygenase.",J Mol Biol,10.1016/j.jmb.2008.05.041,1089-8638
21054786,,Structural and functional studies of the human phosphoribosyltransferase domain containing protein 1.,FEBS J,10.1111/j.1742-4658.2010.07897.x,1742-4658
23598339,3726529,Gating of the TrkH ion channel by its associated RCK protein TrkA.,Nature,10.1038/nature12056,1476-4687
38460521,,CHCHD4 binding affects the active site of apoptosis inducing factor (AIF): Structural determinants for allosteric regulation.,Structure,10.1016/j.str.2024.02.008,1878-4186
16002581,,Crystal structure of a mammalian voltage-dependent Shaker family K+ channel.,Science,10.1126/science.1116269,1095-9203
16843896,,An expanded and flexible form of the vacuolar ATPase membrane sector.,Structure,10.1016/j.str.2006.05.014,0969-2126
27922006,5150538,Structural basis of myelin-associated glycoprotein adhesion and signalling.,Nat Commun,10.1038/ncomms13584,2041-1723
27500912,,Structural model of amyloid fibrils for amyloidogenic peptide from Bgl2p-glucantransferase of S. cerevisiae cell wall and its modifying analog. New morphology of amyloid fibrils.,Biochim Biophys Acta,10.1016/j.bbapap.2016.08.002,0006-3002
15368366,,Mutation of the highly conserved Arg165 and Glu168 residues of human Gsalpha disrupts the alphaD-alphaE loop and enhances basal GDP/GTP exchange rate.,J Cell Biochem,10.1002/jcb.20193,0730-2312
25557498,4318616,An N-terminal extension to the hepatitis B virus core protein forms a poorly ordered trimeric spike in assembled virus-like particles.,J Struct Biol,10.1016/j.jsb.2014.12.006,1095-8657
20713061,,Further insight into substrate recognition by USP7: structural and biochemical analysis of the HdmX and Hdm2 interactions with USP7.,J Mol Biol,10.1016/j.jmb.2010.08.017,1089-8638
19437048,2847169,GoLoco motif proteins binding to Galpha(i1): insights from molecular simulations.,J Mol Model,10.1007/s00894-009-0516-z,0948-5023
11591723,,"Crystal structure of Klebsiella aerogenes UreE, a nickel-binding metallochaperone for urease activation.",J Biol Chem,10.1074/jbc.M108619200,0021-9258
21531795,3133267,"The Nudix hydrolase CDP-chase, a CDP-choline pyrophosphatase, is an asymmetric dimer with two distinct enzymatic activities.",J Bacteriol,10.1128/JB.00089-11,1098-5530
20837679,2993462,Mapping the ligand binding sites of kainate receptors: molecular determinants of subunit-selective binding of the antagonist [3H]UBP310.,Mol Pharmacol,10.1124/mol.110.067934,1521-0111
17803233,,Assessing the energy landscape of CAPRI targets by FunHunt.,Proteins,10.1002/prot.21736,1097-0134
28086082,,Structure of a Pancreatic ATP-Sensitive Potassium Channel.,Cell,10.1016/j.cell.2016.12.028,1097-4172
16312015,,Base-pairing potential identified by in vitro selection predicts the kinked RNA backbone observed in the crystal structure of the alfalfa mosaic virus RNA-coat protein complex.,J Mol Recognit,10.1002/jmr.759,0952-3499
38981336,,Structure-based mapping of the histone-binding pocket of KDM4D using functionalized tetrazole and pyridine core compounds.,Eur J Med Chem,10.1016/j.ejmech.2024.116642,1768-3254
27905398,5146272,Structure of the RBM7-ZCCHC8 core of the NEXT complex reveals connections to splicing factors.,Nat Commun,10.1038/ncomms13573,2041-1723
30753870,,Cryo-EM Structures Reveal Relocalization of MetAP in the Presence of Other Protein Biogenesis Factors at the Ribosomal Tunnel Exit.,J Mol Biol,10.1016/j.jmb.2019.02.002,1089-8638
15569623,,Identification of critical heterodimer protein interface parameters by multi-dimensional scaling in euclidian space.,Front Biosci,10.2741/1578,1093-9946
17185228,2859959,Structural determinants and modulation of substrate specificity in phenylalanine-tyrosine ammonia-lyases.,Chem Biol,10.1016/j.chembiol.2006.11.011,1074-5521
38501920,11005368,Structural insight into Escherichia coli CsgA amyloid fibril assembly.,mBio,10.1128/mbio.00419-24,2150-7511
22078562,,Structural basis of mannan-binding lectin recognition by its associated serine protease MASP-1: implications for complement activation.,Structure,10.1016/j.str.2011.08.014,1878-4186
25759390,4409249,A pore-forming toxin requires a specific residue for its activity in membranes with particular physicochemical properties.,J Biol Chem,10.1074/jbc.M114.615211,1083-351X
26219431,,"Structure of Ctk3, a subunit of the RNA polymerase II CTD kinase complex, reveals a noncanonical CTD-interacting domain fold.",Proteins,10.1002/prot.24869,1097-0134
12709420,,Structural and folding dynamic properties of the T70N variant of human lysozyme.,J Biol Chem,10.1074/jbc.M211000200,0021-9258
11743729,,Crystal structure of a heat and protease-stable part of the bacteriophage T4 short tail fibre.,J Mol Biol,10.1006/jmbi.2000.5204,0022-2836
21273426,6623621,Crystal structure of the amyloid-β p3 fragment provides a model for oligomer formation in Alzheimer's disease.,J Neurosci,10.1523/JNEUROSCI.4259-10.2011,1529-2401
33823661,8025302,Structural and biophysical characterization of the tandem substrate-binding domains of the ABC importer GlnPQ.,Open Biol,10.1098/rsob.200406,2046-2441
18762190,,Crystallographic structure of phosphofructokinase-2 from Escherichia coli in complex with two ATP molecules. Implications for substrate inhibition.,J Mol Biol,10.1016/j.jmb.2008.08.029,1089-8638
31678142,,Time-resolved studies of metalloproteins using X-ray free electron laser radiation at SACLA.,Biochim Biophys Acta Gen Subj,10.1016/j.bbagen.2019.129466,1872-8006
22130015,,[Structure of the adenosine-bound conformation of the human adenosine A(2A) receptor].,Med Sci (Paris),10.1051/medsci/20112711004,0767-0974
29233695,,Structural basis for substrate specificity of meso-diaminopimelic acid decarboxylase from Corynebacterium glutamicum.,Biochem Biophys Res Commun,10.1016/j.bbrc.2017.11.097,1090-2104
12754496,,Amyloid-like filaments and water-filled nanotubes formed by SOD1 mutant proteins linked to familial ALS.,Nat Struct Biol,10.1038/nsb935,1072-8368
11976505,,Crystallization and preliminary X-ray crystallographic analysis of UDP-N-acetylglucosamine acyltransferase from Helicobacter pylori.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444902004845,0907-4449
34272275,8307655,Deactivation blocks proton pathways in the mitochondrial complex I.,Proc Natl Acad Sci U S A,10.1073/pnas.2019498118,1091-6490
19349281,2719357,Three-dimensional structure and enzymatic function of proapoptotic human p53-inducible quinone oxidoreductase PIG3.,J Biol Chem,10.1074/jbc.M109.001800,1083-351X
26192749,4525772,"Broken Symmetry DFT Calculations/Analysis for Oxidized and Reduced Dinuclear Center in Cytochrome c Oxidase: Relating Structures, Protonation States, Energies, and Mössbauer Properties in ba3 Thermus thermophilus.",Inorg Chem,10.1021/acs.inorgchem.5b00700,1520-510X
24711391,4000802,Furin cleavage of the Moloney murine leukemia virus Env precursor reorganizes the spike structure.,Proc Natl Acad Sci U S A,10.1073/pnas.1317972111,1091-6490
17194213,1717020,Drug export pathway of multidrug exporter AcrB revealed by DARPin inhibitors.,PLoS Biol,10.1371/journal.pbio.0050007,1545-7885
25315777,4263887,"Novel mechanism of hemin capture by Hbp2, the hemoglobin-binding hemophore from Listeria monocytogenes.",J Biol Chem,10.1074/jbc.M114.583013,1083-351X
15342251,,T=1 capsid structures of Sesbania mosaic virus coat protein mutants: determinants of T=3 and T=1 capsid assembly.,J Mol Biol,10.1016/j.jmb.2004.07.003,0022-2836
16377266,,Local protein flexibility as a prerequisite for reversible chromophore isomerization in alpha-phycoerythrocyanin.,Biochim Biophys Acta,10.1016/j.bbapap.2005.10.022,0006-3002
15224334,,A caged lanthanide complex as a paramagnetic shift agent for protein NMR.,Chemistry,10.1002/chem.200306019,0947-6539
15368577,,Binding mode of TMC-95A analogues to eukaryotic 20S proteasome.,Chembiochem,10.1002/cbic.200400096,1439-4227
36413996,,Structure of a TOC-TIC supercomplex spanning two chloroplast envelope membranes.,Cell,10.1016/j.cell.2022.10.030,1097-4172
28218750,5798227,Quaternary contact in the initial interaction of CD4 with the HIV-1 envelope trimer.,Nat Struct Mol Biol,10.1038/nsmb.3382,1545-9985
24449750,3903274,Structural basis for the inhibition of the chromatin repressor BAHD1 by the bacterial nucleomodulin LntA.,mBio,10.1128/mBio.00775-13,2150-7511
17697996,,The structural basis for unidirectional rotation of thermoalkaliphilic F1-ATPase.,Structure,10.1016/j.str.2007.06.009,0969-2126
29924793,6028144,Structure of the herpes simplex virus portal-vertex.,PLoS Biol,10.1371/journal.pbio.2006191,1545-7885
18268339,2268126,Hydrophobicity of protein surfaces: Separating geometry from chemistry.,Proc Natl Acad Sci U S A,10.1073/pnas.0708088105,1091-6490
25024436,4195785,A virus capsid-like nanocompartment that stores iron and protects bacteria from oxidative stress.,EMBO J,10.15252/embj.201488566,1460-2075
31356074,,Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution.,J Am Chem Soc,10.1021/jacs.9b03646,1520-5126
33355144,11206223,Assembly of the asymmetric human γ-tubulin ring complex by RUVBL1-RUVBL2 AAA ATPase.,Sci Adv,10.1126/sciadv.abe0894,2375-2548
18420222,,NO sensing in Pseudomonas aeruginosa: structure of the transcriptional regulator DNR.,J Mol Biol,10.1016/j.jmb.2008.03.013,1089-8638
15583395,,Crystallization and preliminary X-ray crystallographic studies of dissimilatory nitrite reductase isolated from Hyphomicrobium denitrificans A3151.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904028008,0907-4449
30244033,,"Ent-abietanes from the Godavari mangrove, Ceriops decandra: Absolute configuration and NF-κB inhibitory activity.",Fitoterapia,10.1016/j.fitote.2018.09.011,1873-6971
22303011,3323041,Crystal structure of mitochondrial fission complex reveals scaffolding function for mitochondrial division 1 (Mdv1) coiled coil.,J Biol Chem,10.1074/jbc.M111.329359,1083-351X
25946571,4668926,Evidence of Kinetic Cooperativity in Dimeric Ketopantoate Reductase from Staphylococcus aureus.,Biochemistry,10.1021/acs.biochem.5b00174,1520-4995
27434672,4977154,Structural mechanism of ligand activation in human calcium-sensing receptor.,Elife,10.7554/eLife.13662,2050-084X
33007200,7597677,Structure of the Visual Signaling Complex between Transducin and Phosphodiesterase 6.,Mol Cell,10.1016/j.molcel.2020.09.013,1097-4164
24033548,,Mitochondrial translation factors of Trypanosoma brucei: elongation factor-Tu has a unique subdomain that is essential for its function.,Mol Microbiol,10.1111/mmi.12397,1365-2958
23277578,3549083,Structural basis for cooperativity of CRM1 export complex formation.,Proc Natl Acad Sci U S A,10.1073/pnas.1215214110,1091-6490
24375409,3937655,Pancreatic polypeptide is recognized by two hydrophobic domains of the human Y4 receptor binding pocket.,J Biol Chem,10.1074/jbc.M113.502021,1083-351X
12154125,186427,Smad3 allostery links TGF-beta receptor kinase activation to transcriptional control.,Genes Dev,10.1101/gad.1002002,0890-9369
24479855,,Structural and kinetic studies on adenylosuccinate lyase from Mycobacterium smegmatis and Mycobacterium tuberculosis provide new insights on the catalytic residues of the enzyme.,FEBS J,10.1111/febs.12730,1742-4658
16755588,,Crystal structure of fatty acid-CoA racemase from Mycobacterium tuberculosis H37Rv.,Proteins,10.1002/prot.21029,1097-0134
36206765,9637719,The SMC-family Wadjet complex protects bacteria from plasmid transformation by recognition and cleavage of closed-circular DNA.,Mol Cell,10.1016/j.molcel.2022.09.008,1097-4164
17760617,,The use of amphipathic polymers for cryo electron microscopy of NADH:ubiquinone oxidoreductase (complex I).,J Microsc,10.1111/j.1365-2818.2007.01805.x,0022-2720
12138114,,"Crystal structure of the Apo, unactivated insulin-like growth factor-1 receptor kinase. Implication for inhibitor specificity.",J Biol Chem,10.1074/jbc.M205580200,0021-9258
31775157,7441595,FACT caught in the act of manipulating the nucleosome.,Nature,10.1038/s41586-019-1820-0,1476-4687
21310988,,Molecular biology. The eukaryotic ribosome.,Science,10.1126/science.1202093,1095-9203
24320870,,Evidence for an unprecedented histidine hydroxyl modification on D2-His336 in Photosystem II of Thermosynechoccocus vulcanus and Thermosynechoccocus elongatus.,Biochemistry,10.1021/bi401213m,1520-4995
26068751,,Using Molecular Simulation to Model High-Resolution Cryo-EM Reconstructions.,Methods Enzymol,10.1016/bs.mie.2015.02.011,1557-7988
25242456,4192063,The structure of a conserved piezo channel domain reveals a topologically distinct β sandwich fold.,Structure,10.1016/j.str.2014.08.009,1878-4186
15159565,,A subgroup algorithm to identify cross-rotation peaks consistent with non-crystallographic symmetry.,Acta Crystallogr D Biol Crystallogr,10.1107/S090744490400695X,0907-4449
22653727,3694778,Crystal structure of the heterodimeric CLOCK:BMAL1 transcriptional activator complex.,Science,10.1126/science.1222804,1095-9203
20308576,2852019,One-microsecond molecular dynamics simulation of channel gating in a nicotinic receptor homologue.,Proc Natl Acad Sci U S A,10.1073/pnas.1001832107,1091-6490
